,months_as_customer,age,policy_number,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported,ages_category,customer_category,Contract Years,total_premiums_paid,net_value_of_customer
609,463.0,57.0,407958.0,1991-07-20,IL,250/500,500.0,1063.67,0.0,463356.0,MALE,Masters,priv-house-serv,dancing,wife,0.0,0.0,2015-02-03,Single Vehicle Collision,Front Collision,Minor Damage,Police,NY,Springfield,2509 Rock Drive,14.0,1.0,NO,2.0,0.0,YES,59400.0,6600.0,6600.0,46200.0,Dodge,Neon,1995.0,N,Elderly,Long-Term Client,38.583333333333336,41039.934166666666,-18360.065833333334
610,303.0,46.0,832300.0,2005-01-14,IN,100/300,1000.0,709.14,0.0,450184.0,MALE,Masters,machine-op-inspct,kayaking,husband,0.0,0.0,2015-02-12,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,NY,Northbrook,2063 Weaver St,3.0,3.0,NO,1.0,0.0,NO,54890.0,9980.0,4990.0,39920.0,Toyota,Corolla,2006.0,N,Middle Aged,Long-Term Client,25.25,17905.785,-36984.215
611,137.0,30.0,927205.0,2011-12-16,IL,250/500,500.0,1039.55,0.0,466393.0,MALE,MD,exec-managerial,kayaking,unmarried,55600.0,-59700.0,2015-02-16,Multi-vehicle Collision,Front Collision,Minor Damage,Other,WV,Columbus,3818 Texas Ridge,4.0,3.0,?,2.0,1.0,?,74030.0,6730.0,13460.0,53840.0,Chevrolet,Tahoe,2005.0,N,Young Adult,Established Client,11.416666666666666,11868.195833333333,-62161.80416666667
612,56.0,42.0,655356.0,1996-07-07,IL,250/500,500.0,1339.39,0.0,471786.0,FEMALE,Associate,adm-clerical,chess,not-in-family,0.0,0.0,2015-02-25,Single Vehicle Collision,Rear Collision,Total Loss,Other,NY,Columbus,3929 Elm Ave,13.0,1.0,?,1.0,2.0,YES,61490.0,11180.0,11180.0,39130.0,BMW,X5,1998.0,N,Middle Aged,Established Client,4.666666666666667,6250.486666666668,-55239.513333333336
613,75.0,27.0,831053.0,1992-08-05,IN,250/500,1000.0,1202.75,0.0,602289.0,MALE,High School,handlers-cleaners,board-games,not-in-family,57900.0,-90100.0,2015-01-21,Multi-vehicle Collision,Front Collision,Minor Damage,Police,SC,Northbrook,9911 Britain Lane,23.0,3.0,NO,0.0,2.0,YES,79560.0,6630.0,13260.0,59670.0,Volkswagen,Passat,2003.0,N,Young Adult,Established Client,6.25,7517.1875,-72042.8125
614,131.0,33.0,432740.0,1990-10-09,IL,100/300,2000.0,1081.17,0.0,445120.0,MALE,MD,sales,yachting,wife,0.0,-65200.0,2015-01-28,Parked Car,?,Minor Damage,Police,NY,Northbend,3246 Britain Ridge,3.0,1.0,?,0.0,1.0,NO,4900.0,490.0,490.0,3920.0,Toyota,Camry,2010.0,N,Middle Aged,Established Client,10.916666666666666,11802.772500000001,6902.772500000001
615,153.0,34.0,893853.0,1994-02-27,IL,250/500,500.0,991.39,0.0,449260.0,MALE,High School,tech-support,paintball,other-relative,45600.0,-61400.0,2015-02-27,Multi-vehicle Collision,Side Collision,Total Loss,Other,WV,Springfield,2696 Cherokee Ridge,0.0,3.0,?,1.0,0.0,NO,77770.0,14140.0,14140.0,49490.0,Nissan,Pathfinder,2000.0,N,Middle Aged,Long-Term Client,12.75,12640.2225,-65129.7775
616,255.0,43.0,594988.0,2007-05-06,IN,500/1000,500.0,984.02,0.0,472724.0,FEMALE,JD,transport-moving,board-games,unmarried,75800.0,0.0,2015-02-10,Multi-vehicle Collision,Side Collision,Major Damage,Fire,SC,Columbus,5249 4th Ave,14.0,2.0,?,2.0,2.0,?,74700.0,7470.0,14940.0,52290.0,Nissan,Maxima,2007.0,Y,Middle Aged,Long-Term Client,21.25,20910.425,-53789.575
617,103.0,26.0,979544.0,2014-04-21,IL,100/300,500.0,1354.83,0.0,475173.0,MALE,MD,tech-support,sleeping,husband,66300.0,0.0,2015-01-18,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NY,Arlington,4721 Cherokee Hwy,14.0,2.0,NO,2.0,2.0,?,40600.0,4060.0,4060.0,32480.0,Volkswagen,Passat,2010.0,N,Young Adult,Established Client,8.583333333333334,11628.957499999999,-28971.042500000003
618,97.0,28.0,191891.0,2010-02-11,OH,100/300,1000.0,830.31,0.0,443854.0,MALE,JD,farming-fishing,video-games,husband,0.0,-32600.0,2015-01-13,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,SC,Springfield,8212 Flute Ridge,22.0,1.0,?,1.0,0.0,?,45270.0,10060.0,10060.0,25150.0,Jeep,Wrangler,2006.0,N,Young Adult,Established Client,8.083333333333334,6711.6725,-38558.3275
619,214.0,36.0,831479.0,2000-06-04,IL,100/300,2000.0,987.42,7000000.0,461418.0,FEMALE,Associate,machine-op-inspct,kayaking,own-child,0.0,0.0,2015-01-31,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,NY,Springfield,3592 MLK Ridge,17.0,3.0,NO,0.0,3.0,?,47080.0,4280.0,8560.0,34240.0,Saab,93,2006.0,N,Middle Aged,Long-Term Client,17.833333333333332,17608.989999999998,-29471.010000000002
620,438.0,57.0,714346.0,1991-10-05,OH,500/1000,500.0,1119.29,0.0,616164.0,FEMALE,MD,machine-op-inspct,chess,husband,0.0,0.0,2015-01-15,Single Vehicle Collision,Side Collision,Minor Damage,Police,SC,Hillsdale,6494 4th Ave,14.0,1.0,?,0.0,0.0,NO,40700.0,4070.0,4070.0,32560.0,Volkswagen,Passat,2000.0,Y,Elderly,Long-Term Client,36.5,40854.085,154.08499999999913
621,87.0,27.0,326289.0,2004-01-03,OH,100/300,500.0,1048.39,0.0,620962.0,FEMALE,Masters,transport-moving,polo,own-child,0.0,0.0,2015-02-13,Single Vehicle Collision,Side Collision,Minor Damage,Police,NY,Riverwood,6608 Apache Lane,2.0,1.0,?,2.0,1.0,YES,34650.0,6300.0,3150.0,25200.0,Ford,F150,1996.0,N,Young Adult,Established Client,7.25,7600.8275,-27049.1725
622,27.0,28.0,944537.0,1992-07-23,OH,500/1000,1000.0,1074.47,0.0,465201.0,MALE,MD,protective-serv,camping,wife,0.0,0.0,2015-02-13,Parked Car,?,Trivial Damage,Police,WV,Riverwood,1553 Lincoln St,4.0,1.0,?,2.0,0.0,?,3200.0,400.0,400.0,2400.0,Jeep,Grand Cherokee,2012.0,N,Young Adult,Established Client,2.25,2417.5575000000003,-782.4424999999997
623,206.0,42.0,779156.0,1993-10-10,IL,500/1000,1000.0,1230.76,0.0,470488.0,MALE,High School,machine-op-inspct,yachting,unmarried,0.0,-74200.0,2015-01-03,Single Vehicle Collision,Rear Collision,Major Damage,Fire,VA,Hillsdale,7628 4th Lane,2.0,1.0,?,1.0,1.0,NO,78980.0,7180.0,14360.0,57440.0,Saab,92x,1997.0,Y,Middle Aged,Long-Term Client,17.166666666666668,21128.046666666665,-57851.95333333334
624,127.0,31.0,856153.0,2002-07-09,OH,500/1000,500.0,1255.02,0.0,462250.0,MALE,Associate,sales,reading,not-in-family,58200.0,0.0,2015-01-13,Parked Car,?,Minor Damage,None,SC,Riverwood,3028 5th St,10.0,1.0,YES,1.0,0.0,NO,6160.0,560.0,1120.0,4480.0,Nissan,Ultima,1996.0,N,Middle Aged,Established Client,10.583333333333334,13282.295,7122.295
625,422.0,60.0,473338.0,2010-11-14,IN,100/300,1000.0,1555.52,0.0,436408.0,FEMALE,MD,machine-op-inspct,hiking,own-child,43600.0,-67800.0,2015-02-14,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,NC,Northbrook,8949 Rock Hwy,11.0,1.0,YES,1.0,1.0,NO,85250.0,15500.0,7750.0,62000.0,Mercedes,E400,1999.0,N,Elderly,Long-Term Client,35.166666666666664,54702.45333333333,-30547.54666666667
626,303.0,50.0,521694.0,1997-03-03,IL,100/300,2000.0,836.11,5000000.0,464230.0,MALE,Masters,sales,camping,not-in-family,0.0,0.0,2015-01-20,Multi-vehicle Collision,Side Collision,Major Damage,Fire,SC,Springfield,9751 Tree St,1.0,4.0,YES,1.0,2.0,NO,72840.0,12140.0,6070.0,54630.0,Dodge,Neon,2010.0,N,Middle Aged,Long-Term Client,25.25,21111.7775,-51728.2225
627,228.0,40.0,136520.0,1997-03-01,IN,100/300,500.0,1450.98,0.0,478609.0,MALE,Associate,exec-managerial,base-jumping,husband,43700.0,0.0,2015-01-18,Parked Car,?,Trivial Damage,Police,WV,Northbend,4702 Texas Drive,20.0,1.0,?,0.0,2.0,NO,6050.0,1100.0,1100.0,3850.0,Toyota,Camry,2010.0,N,Middle Aged,Long-Term Client,19.0,27568.620000000003,21518.620000000003
628,239.0,39.0,730819.0,1990-08-18,IN,250/500,2000.0,625.08,0.0,437156.0,FEMALE,JD,protective-serv,hiking,wife,44200.0,-37000.0,2015-01-03,Single Vehicle Collision,Front Collision,Major Damage,Fire,SC,Riverwood,2757 4th Hwy,10.0,1.0,NO,2.0,3.0,YES,87890.0,15980.0,7990.0,63920.0,BMW,X6,2014.0,Y,Middle Aged,Long-Term Client,19.916666666666668,12449.51,-75440.49
629,330.0,47.0,912665.0,2014-05-28,IL,100/300,2000.0,1133.27,0.0,432218.0,FEMALE,High School,craft-repair,chess,wife,0.0,-56400.0,2015-03-01,Multi-vehicle Collision,Side Collision,Total Loss,Other,NY,Northbrook,6678 Weaver Drive,20.0,2.0,?,0.0,2.0,YES,60500.0,11000.0,5500.0,44000.0,Ford,F150,1999.0,Y,Middle Aged,Long-Term Client,27.5,31164.925,-29335.075
630,128.0,35.0,469966.0,2004-07-22,IN,500/1000,500.0,1366.6,0.0,620493.0,FEMALE,MD,machine-op-inspct,kayaking,other-relative,0.0,0.0,2015-01-01,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,NY,Columbus,8667 Weaver Lane,10.0,3.0,?,2.0,1.0,NO,88220.0,16040.0,16040.0,56140.0,Chevrolet,Malibu,2008.0,N,Middle Aged,Established Client,10.666666666666666,14577.066666666666,-73642.93333333333
631,147.0,37.0,952300.0,2009-08-02,OH,500/1000,1000.0,1439.9,6000000.0,475391.0,FEMALE,Associate,prof-specialty,video-games,husband,0.0,-48400.0,2015-01-29,Multi-vehicle Collision,Rear Collision,Total Loss,Other,SC,Springfield,4931 Maple Drive,2.0,2.0,NO,1.0,2.0,NO,53680.0,9760.0,4880.0,39040.0,Accura,MDX,2004.0,N,Middle Aged,Established Client,12.25,17638.775,-36041.225
632,287.0,45.0,322609.0,2007-07-05,OH,500/1000,1000.0,1230.69,0.0,440720.0,MALE,Masters,transport-moving,golf,not-in-family,0.0,-54600.0,2015-01-10,Single Vehicle Collision,Front Collision,Minor Damage,Fire,VA,Springfield,3808 5th Ave,19.0,1.0,NO,0.0,2.0,NO,53800.0,5380.0,5380.0,43040.0,Accura,MDX,2006.0,N,Middle Aged,Long-Term Client,23.916666666666668,29434.002500000002,-24365.997499999998
633,142.0,29.0,890280.0,2010-01-24,OH,100/300,2000.0,1307.68,0.0,606942.0,FEMALE,MD,craft-repair,dancing,husband,0.0,-48500.0,2015-01-29,Single Vehicle Collision,Rear Collision,Major Damage,Police,NY,Columbus,1725 Solo Lane,10.0,1.0,YES,1.0,2.0,NO,54360.0,4530.0,9060.0,40770.0,Mercedes,E400,1995.0,Y,Young Adult,Established Client,11.833333333333334,15474.213333333335,-38885.78666666667
634,162.0,35.0,431583.0,2000-05-15,IL,500/1000,2000.0,1124.69,0.0,446971.0,FEMALE,Masters,handlers-cleaners,bungie-jumping,husband,0.0,0.0,2015-02-20,Single Vehicle Collision,Side Collision,Major Damage,Police,WV,Arlington,8097 Maple Lane,14.0,1.0,YES,0.0,3.0,YES,54340.0,9880.0,4940.0,39520.0,Toyota,Camry,2001.0,N,Middle Aged,Long-Term Client,13.5,15183.315000000002,-39156.685
635,140.0,35.0,155912.0,2008-03-21,OH,100/300,1000.0,1520.78,0.0,470538.0,FEMALE,High School,craft-repair,chess,wife,0.0,-42900.0,2015-01-21,Parked Car,?,Trivial Damage,None,SC,Columbus,3320 5th Hwy,5.0,1.0,?,0.0,2.0,YES,2860.0,520.0,260.0,2080.0,Chevrolet,Tahoe,1997.0,Y,Middle Aged,Established Client,11.666666666666666,17742.433333333334,14882.433333333334
636,106.0,28.0,110143.0,1990-05-07,OH,100/300,2000.0,1609.11,0.0,601177.0,MALE,High School,craft-repair,polo,own-child,0.0,0.0,2015-01-18,Vehicle Theft,?,Minor Damage,Police,WV,Hillsdale,9573 2nd Ave,8.0,1.0,YES,2.0,1.0,YES,5490.0,0.0,1220.0,4270.0,Saab,95,1999.0,N,Young Adult,Established Client,8.833333333333334,14213.805,8723.805
637,292.0,45.0,808544.0,1991-02-05,IL,500/1000,1000.0,1358.91,0.0,451470.0,MALE,Masters,craft-repair,dancing,unmarried,0.0,0.0,2015-01-09,Vehicle Theft,?,Trivial Damage,Police,WV,Northbend,8336 1st Ridge,4.0,1.0,NO,0.0,2.0,?,7370.0,670.0,1340.0,5360.0,Suburu,Impreza,1997.0,N,Middle Aged,Long-Term Client,24.333333333333332,33066.810000000005,25696.810000000005
638,34.0,34.0,409074.0,1992-03-19,OH,500/1000,500.0,1295.87,0.0,438529.0,FEMALE,PhD,priv-house-serv,chess,husband,0.0,0.0,2015-01-13,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,NC,Columbus,3998 4th Hwy,4.0,3.0,?,1.0,0.0,NO,50800.0,5080.0,5080.0,40640.0,Audi,A3,1997.0,Y,Middle Aged,Established Client,2.8333333333333335,3671.6316666666667,-47128.36833333333
639,290.0,48.0,824728.0,2013-04-24,IL,250/500,500.0,1161.03,5000000.0,469742.0,MALE,Associate,adm-clerical,video-games,not-in-family,45300.0,0.0,2015-02-13,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,VA,Northbrook,3966 Oak Hwy,20.0,2.0,?,1.0,1.0,?,41520.0,5190.0,5190.0,31140.0,Nissan,Ultima,2014.0,N,Middle Aged,Long-Term Client,24.166666666666668,28058.225,-13461.775000000001
640,182.0,38.0,606037.0,2009-04-10,OH,500/1000,2000.0,1441.06,0.0,435534.0,FEMALE,Masters,armed-forces,movies,husband,53800.0,-78300.0,2015-01-08,Single Vehicle Collision,Side Collision,Total Loss,Police,NY,Riverwood,7601 Andromedia Lane,18.0,1.0,?,2.0,3.0,YES,89650.0,8150.0,16300.0,65200.0,Dodge,RAM,2005.0,N,Middle Aged,Long-Term Client,15.166666666666666,21856.076666666664,-67793.92333333334
641,362.0,55.0,636843.0,2008-12-01,OH,100/300,1000.0,1097.99,0.0,442239.0,FEMALE,JD,other-service,base-jumping,unmarried,44400.0,-71500.0,2015-02-17,Multi-vehicle Collision,Rear Collision,Total Loss,Police,NY,Hillsdale,5160 2nd Hwy,0.0,3.0,NO,0.0,3.0,NO,39690.0,0.0,0.0,39690.0,Suburu,Legacy,1998.0,N,Middle Aged,Long-Term Client,30.166666666666668,33122.698333333334,-6567.301666666666
642,143.0,32.0,111874.0,2000-07-05,IL,500/1000,1000.0,1464.42,0.0,468986.0,FEMALE,High School,exec-managerial,golf,husband,79900.0,0.0,2015-01-15,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,SC,Springfield,3288 Tree Lane,1.0,1.0,?,2.0,0.0,NO,62260.0,5660.0,5660.0,50940.0,Saab,92x,1995.0,N,Middle Aged,Established Client,11.916666666666666,17451.005,-44808.994999999995
643,183.0,38.0,439844.0,2014-06-11,IL,250/500,500.0,1543.68,0.0,606988.0,FEMALE,Masters,prof-specialty,paintball,not-in-family,20200.0,0.0,2015-01-24,Single Vehicle Collision,Side Collision,Major Damage,Police,NC,Hillsdale,5874 1st Hwy,17.0,1.0,NO,0.0,1.0,YES,51920.0,9440.0,4720.0,37760.0,Audi,A3,2001.0,Y,Middle Aged,Long-Term Client,15.25,23541.120000000003,-28378.879999999997
644,254.0,40.0,463513.0,1995-04-23,IL,250/500,500.0,1390.89,5000000.0,453719.0,MALE,College,armed-forces,bungie-jumping,wife,0.0,-74400.0,2015-02-28,Single Vehicle Collision,Front Collision,Minor Damage,Other,NY,Riverwood,6467 Best Ave,23.0,1.0,?,2.0,2.0,?,53460.0,9720.0,4860.0,38880.0,Volkswagen,Jetta,2009.0,N,Middle Aged,Long-Term Client,21.166666666666668,29440.505000000005,-24019.494999999995
645,249.0,43.0,577858.0,1990-09-16,OH,100/300,2000.0,1148.58,0.0,475524.0,FEMALE,MD,adm-clerical,golf,not-in-family,0.0,-71200.0,2015-02-16,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,SC,Arlington,6309 5th Ave,4.0,3.0,YES,2.0,1.0,YES,57100.0,5710.0,5710.0,45680.0,Honda,CRV,2014.0,N,Middle Aged,Long-Term Client,20.75,23833.034999999996,-33266.965000000004
646,169.0,36.0,607351.0,1998-12-11,IN,250/500,500.0,1616.26,0.0,617804.0,MALE,High School,exec-managerial,yachting,unmarried,50700.0,-57600.0,2015-02-09,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,NY,Springfield,8212 Rock Ave,0.0,3.0,NO,2.0,3.0,?,77440.0,14080.0,7040.0,56320.0,Dodge,Neon,2004.0,N,Middle Aged,Long-Term Client,14.083333333333334,22762.328333333335,-54677.67166666666
647,235.0,40.0,682754.0,1995-10-09,IL,500/1000,500.0,1398.94,0.0,613399.0,MALE,College,craft-repair,bungie-jumping,husband,0.0,0.0,2015-01-24,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,NY,Riverwood,4107 MLK Ridge,11.0,1.0,NO,1.0,2.0,NO,68300.0,6830.0,13660.0,47810.0,Suburu,Forrestor,2003.0,N,Middle Aged,Long-Term Client,19.583333333333332,27395.908333333333,-40904.09166666667
648,112.0,32.0,757352.0,1999-12-21,OH,500/1000,1000.0,1238.92,0.0,453400.0,MALE,Associate,other-service,base-jumping,other-relative,57800.0,-53700.0,2015-02-11,Parked Car,?,Trivial Damage,None,NY,Arlington,4558 3rd Hwy,4.0,1.0,?,0.0,2.0,?,5060.0,460.0,920.0,3680.0,Honda,CRV,2012.0,N,Middle Aged,Established Client,9.333333333333334,11563.253333333334,6503.253333333334
649,16.0,32.0,307469.0,2002-07-28,IL,100/300,1000.0,968.46,0.0,615767.0,MALE,MD,tech-support,chess,not-in-family,50800.0,-66200.0,2015-01-27,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,WV,Columbus,1762 Maple Hwy,0.0,3.0,?,0.0,2.0,?,59400.0,6600.0,13200.0,39600.0,Dodge,RAM,1995.0,Y,Middle Aged,New Client,1.3333333333333333,1291.28,-58108.72
650,128.0,31.0,526296.0,1993-08-03,IL,100/300,500.0,1045.12,0.0,615311.0,FEMALE,High School,transport-moving,cross-fit,other-relative,0.0,-28300.0,2015-01-19,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,NY,Springfield,5532 Francis Lane,2.0,3.0,NO,0.0,2.0,?,69930.0,0.0,15540.0,54390.0,Ford,Escape,2013.0,Y,Middle Aged,Established Client,10.666666666666666,11147.946666666665,-58782.05333333334
651,103.0,27.0,658816.0,2007-12-16,IN,100/300,1000.0,1537.33,0.0,468470.0,FEMALE,College,handlers-cleaners,board-games,husband,0.0,-74800.0,2015-02-20,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NY,Springfield,6158 Sky Ridge,11.0,3.0,YES,1.0,1.0,NO,77700.0,7770.0,15540.0,54390.0,Jeep,Wrangler,2008.0,N,Young Adult,Established Client,8.583333333333334,13195.415833333333,-64504.58416666667
652,356.0,54.0,913337.0,2008-02-10,OH,500/1000,500.0,912.3,0.0,461383.0,MALE,College,prof-specialty,yachting,wife,58500.0,-44000.0,2015-01-10,Multi-vehicle Collision,Front Collision,Major Damage,Other,SC,Northbend,9214 Elm Ridge,23.0,3.0,NO,2.0,1.0,?,68750.0,12500.0,12500.0,43750.0,Audi,A5,2007.0,Y,Middle Aged,Long-Term Client,29.666666666666668,27064.899999999998,-41685.100000000006
653,109.0,29.0,488464.0,2006-10-01,OH,100/300,2000.0,1007.28,6000000.0,457727.0,FEMALE,High School,adm-clerical,movies,husband,0.0,0.0,2015-02-21,Multi-vehicle Collision,Side Collision,Minor Damage,Police,NY,Riverwood,1833 Solo Ave,17.0,3.0,NO,1.0,3.0,YES,91080.0,16560.0,16560.0,57960.0,Jeep,Wrangler,1995.0,N,Young Adult,Established Client,9.083333333333334,9149.46,-81930.54000000001
654,2.0,20.0,480094.0,2003-03-09,IN,500/1000,1000.0,1189.98,4000000.0,613327.0,FEMALE,High School,craft-repair,golf,other-relative,0.0,-54700.0,2015-02-01,Single Vehicle Collision,Side Collision,Minor Damage,Other,WV,Columbus,1953 Sky Lane,22.0,1.0,NO,1.0,3.0,YES,48360.0,4030.0,8060.0,36270.0,Audi,A5,2000.0,N,Young Adult,New Client,0.16666666666666666,198.33,-48161.67
655,198.0,34.0,263108.0,2003-05-29,OH,250/500,1000.0,1576.41,0.0,614941.0,MALE,Associate,handlers-cleaners,kayaking,other-relative,0.0,-55100.0,2015-02-25,Single Vehicle Collision,Side Collision,Major Damage,Other,WV,Hillsdale,6834 1st Drive,18.0,1.0,YES,1.0,1.0,YES,95000.0,9500.0,9500.0,76000.0,Ford,F150,2001.0,N,Middle Aged,Long-Term Client,16.5,26010.765000000003,-68989.235
656,107.0,32.0,298412.0,2002-05-06,OH,100/300,500.0,1172.82,4000000.0,440680.0,MALE,Associate,machine-op-inspct,yachting,other-relative,82100.0,0.0,2015-02-24,Vehicle Theft,?,Trivial Damage,Police,SC,Arlington,9562 4th Ridge,8.0,1.0,?,1.0,3.0,NO,3900.0,780.0,390.0,2730.0,Ford,F150,2010.0,N,Middle Aged,Established Client,8.916666666666666,10457.645,6557.645
657,252.0,39.0,261905.0,2004-02-28,IL,500/1000,500.0,1312.22,9000000.0,609949.0,MALE,High School,transport-moving,cross-fit,other-relative,0.0,-33300.0,2015-02-21,Multi-vehicle Collision,Front Collision,Minor Damage,Other,NC,Riverwood,4835 Britain Ridge,15.0,3.0,?,0.0,3.0,NO,59400.0,11880.0,5940.0,41580.0,Jeep,Grand Cherokee,2010.0,Y,Middle Aged,Long-Term Client,21.0,27556.620000000003,-31843.379999999997
658,303.0,43.0,674485.0,1999-01-14,OH,500/1000,1000.0,671.01,7000000.0,479655.0,FEMALE,Associate,machine-op-inspct,camping,other-relative,42900.0,-61500.0,2015-01-08,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,NC,Springfield,8548 Cherokee Ridge,20.0,1.0,?,2.0,0.0,?,60210.0,6690.0,6690.0,46830.0,Nissan,Maxima,2013.0,N,Middle Aged,Long-Term Client,25.25,16943.0025,-43266.9975
659,101.0,32.0,223404.0,2002-01-23,IL,250/500,500.0,895.14,0.0,439964.0,MALE,JD,sales,video-games,other-relative,52600.0,-30400.0,2015-01-10,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,SC,Columbus,2352 MLK Drive,4.0,1.0,?,0.0,3.0,YES,43600.0,8720.0,4360.0,30520.0,Suburu,Legacy,2010.0,N,Middle Aged,Established Client,8.416666666666666,7534.095,-36065.905
660,446.0,57.0,991480.0,1992-12-09,IN,100/300,2000.0,1373.21,0.0,478486.0,MALE,College,adm-clerical,sleeping,unmarried,42700.0,-64900.0,2015-02-14,Multi-vehicle Collision,Front Collision,Total Loss,Police,SC,Northbrook,9734 2nd Ridge,10.0,3.0,NO,0.0,0.0,NO,62800.0,6280.0,12560.0,43960.0,Jeep,Wrangler,2012.0,N,Elderly,Long-Term Client,37.166666666666664,51037.638333333336,-11762.361666666664
661,330.0,48.0,804219.0,1998-06-24,OH,250/500,1000.0,1625.65,0.0,466498.0,MALE,College,farming-fishing,skydiving,husband,0.0,0.0,2015-02-26,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,VA,Springfield,3122 Apache Drive,10.0,1.0,YES,1.0,3.0,?,59500.0,11900.0,5950.0,41650.0,Dodge,Neon,2006.0,N,Middle Aged,Long-Term Client,27.5,44705.375,-14794.625
662,211.0,37.0,483088.0,2011-01-06,OH,250/500,2000.0,1295.63,4000000.0,430878.0,FEMALE,PhD,armed-forces,skydiving,not-in-family,42200.0,-33800.0,2015-01-30,Multi-vehicle Collision,Front Collision,Total Loss,Police,WV,Northbend,9816 Britain St,22.0,3.0,YES,1.0,0.0,?,53460.0,5940.0,5940.0,41580.0,Honda,CRV,2009.0,N,Middle Aged,Long-Term Client,17.583333333333332,22781.49416666667,-30678.50583333333
663,172.0,33.0,100804.0,2012-02-24,IL,100/300,1000.0,1459.96,6000000.0,600127.0,FEMALE,High School,adm-clerical,reading,wife,41300.0,-42000.0,2015-01-07,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,NY,Northbend,8214 Flute St,15.0,3.0,NO,0.0,1.0,NO,41690.0,7580.0,7580.0,26530.0,Saab,95,1999.0,N,Middle Aged,Long-Term Client,14.333333333333334,20926.093333333334,-20763.906666666666
664,316.0,46.0,941807.0,2011-06-25,OH,100/300,500.0,1219.94,7000000.0,431968.0,FEMALE,Masters,prof-specialty,paintball,wife,0.0,-51000.0,2015-02-27,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,NY,Arlington,6259 Lincoln Hwy,13.0,1.0,?,0.0,1.0,YES,63100.0,6310.0,12620.0,44170.0,Accura,TL,2000.0,N,Middle Aged,Long-Term Client,26.333333333333332,32125.08666666667,-30974.91333333333
665,435.0,60.0,593466.0,2006-11-21,OH,500/1000,500.0,1064.49,5000000.0,462804.0,MALE,Associate,priv-house-serv,chess,other-relative,73500.0,-43300.0,2015-02-13,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,WV,Arlington,4492 Andromedia Ave,23.0,1.0,NO,2.0,1.0,?,62880.0,5240.0,10480.0,47160.0,Mercedes,E400,2007.0,Y,Elderly,Long-Term Client,36.25,38587.7625,-24292.237500000003
666,344.0,51.0,437442.0,2008-06-27,IL,100/300,1000.0,959.83,0.0,435809.0,FEMALE,Masters,sales,paintball,not-in-family,0.0,-38700.0,2015-02-02,Multi-vehicle Collision,Side Collision,Major Damage,Fire,NY,Northbend,6179 3rd Ridge,18.0,3.0,?,2.0,2.0,YES,75400.0,17400.0,11600.0,46400.0,BMW,X6,2006.0,Y,Middle Aged,Long-Term Client,28.666666666666668,27515.126666666667,-47884.87333333334
667,204.0,40.0,942106.0,1993-08-30,OH,250/500,2000.0,1767.02,0.0,453193.0,MALE,JD,machine-op-inspct,hiking,husband,0.0,-49300.0,2015-02-27,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,SC,Arlington,3799 Embaracadero Drive,7.0,1.0,YES,1.0,1.0,NO,46200.0,4200.0,8400.0,33600.0,Audi,A5,1997.0,N,Middle Aged,Long-Term Client,17.0,30039.34,-16160.66
